,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,imp_vol,delta
43,1,2100,COCONUT_COUPON,637.0,46,,0,,0,638.0,40,,0,,0,637.5,0.0,0.1596341007919897,0.5324311597599638
45,1,2200,COCONUT_COUPON,635.0,51,,0,,0,636.0,41,,0,,0,635.5,0.0,0.1592650914110198,0.5321096100539998
46,1,2300,COCONUT_COUPON,634.0,46,,0,,0,635.0,46,,0,,0,634.5,0.0,0.1589467868618282,0.5321721343633508
49,1,2400,COCONUT_COUPON,634.0,29,,0,,0,635.0,29,,0,,0,634.5,0.0,0.1590805992369947,0.5319483791981312
51,1,2500,COCONUT_COUPON,634.0,2,633.0,37,,0,635.0,39,,0,,0,634.5,0.0,0.1590806310547414,0.53194837919839
53,1,2600,COCONUT_COUPON,633.0,33,,0,,0,634.0,33,,0,,0,633.5,0.0,0.15889608340520522,0.5317868428809611
54,1,2700,COCONUT_COUPON,633.0,35,,0,,0,635.0,35,,0,,0,634.0,0.0,0.1589549720808589,0.5319235794030821
57,1,2800,COCONUT_COUPON,633.0,40,,0,,0,634.0,40,,0,,0,633.5,0.0,0.1591634852712399,0.5313400349587393
59,1,2900,COCONUT_COUPON,632.0,41,,0,,0,633.0,41,,0,,0,632.5,0.0,0.15884523079880158,0.5314011954107775
61,1,3000,COCONUT_COUPON,630.0,30,,0,,0,631.0,24,,0,,0,630.5,0.0,0.15854267918109538,0.5309641849271147
62,1,3100,COCONUT_COUPON,634.0,37,,0,,0,635.0,37,,0,,0,634.5,0.0,0.1594150603912362,0.5313906337776504
64,1,3200,COCONUT_COUPON,634.0,68,,0,,0,635.0,48,,0,,0,634.5,0.0,0.15954870265459867,0.5311681897785175
67,1,3300,COCONUT_COUPON,634.0,27,,0,,0,635.0,27,,0,,0,634.5,0.0,0.15961552161804562,0.5310571074218302
68,1,3400,COCONUT_COUPON,633.0,31,,0,,0,634.0,31,,0,,0,633.5,0.0,0.15949757622130514,0.5307836304733577
70,1,3500,COCONUT_COUPON,635.0,46,,0,,0,636.0,46,,0,,0,635.5,0.0,0.1599338711471847,0.5309975067020126
72,1,3600,COCONUT_COUPON,637.0,40,,0,,0,638.0,40,,0,,0,637.5,0.0,0.16030332740633388,0.5313211608429298
75,1,3700,COCONUT_COUPON,637.0,43,,0,,0,638.0,43,,0,,0,637.5,0.0,0.1603033594678251,0.5313211608430016
76,1,3800,COCONUT_COUPON,636.0,44,,0,,0,637.0,44,,0,,0,636.5,0.0,0.16005188986371338,0.5312701735614992
78,1,3900,COCONUT_COUPON,635.0,0,634.0,27,,0,636.0,39,,0,,0,635.5,0.0,0.15980042268613234,0.5312191832111357
80,1,4000,COCONUT_COUPON,636.0,33,,0,,0,637.0,33,,0,,0,636.5,0.0,0.16005195388483243,0.5312701735613677
83,1,4100,COCONUT_COUPON,636.0,48,,0,,0,637.0,48,,0,,0,636.5,0.0,0.16005198589539193,0.5312701735612961
84,1,4200,COCONUT_COUPON,634.0,40,,0,,0,635.0,40,,0,,0,634.5,0.0,0.15961580893091626,0.5310571074219043
86,1,4300,COCONUT_COUPON,635.0,16,,0,,0,636.0,34,,0,,0,635.5,0.0,0.1598673448116927,0.5311082986460445
88,1,4400,COCONUT_COUPON,636.0,36,,0,,0,637.0,36,,0,,0,636.5,0.0,0.15991844299609495,0.5314918258372473
91,1,4500,COCONUT_COUPON,636.0,49,,0,,0,637.0,49,,0,,0,636.5,0.0,0.15978478770877483,0.5317138490017925
92,1,4600,COCONUT_COUPON,634.0,35,,0,,0,635.0,35,,0,,0,634.5,0.0,0.1595491493981728,0.5311681897784388
94,1,4700,COCONUT_COUPON,634.0,36,,0,,0,635.0,36,,0,,0,634.5,0.0,0.15954918131050697,0.5311681897788256
96,1,4800,COCONUT_COUPON,635.0,41,,0,,0,636.0,41,,0,,0,635.5,0.0,0.1598007103336968,0.5312191832114479
99,1,4900,COCONUT_COUPON,636.0,39,,0,,0,637.0,39,,0,,0,636.5,0.0,0.16011904344100775,0.5311594861749724
100,1,5000,COCONUT_COUPON,635.0,33,,0,,0,636.0,33,,0,,0,635.5,0.0,0.15993435095633168,0.5309975067017383
102,1,5100,COCONUT_COUPON,636.0,46,,0,,0,637.0,46,,0,,0,636.5,0.0,0.1601858969506842,0.5310488911143426
104,1,5200,COCONUT_COUPON,638.0,43,,0,,0,639.0,43,,0,,0,638.5,0.0,0.1605553452899575,0.5313721450704637
107,1,5300,COCONUT_COUPON,638.0,40,,0,,0,639.0,40,,0,,0,638.5,0.0,0.16042170999332095,0.5315930105161948
108,1,5400,COCONUT_COUPON,636.0,37,,0,,0,637.0,37,,0,,0,636.5,0.0,0.15991876283975578,0.5314918258372847
110,1,5500,COCONUT_COUPON,639.0,40,,0,,0,640.0,40,,0,,0,639.5,0.0,0.16053953803619975,0.5318644413131695
112,1,5600,COCONUT_COUPON,640.0,28,,0,,0,641.0,28,,0,,0,640.5,0.0,0.1607910521800637,0.5319146375301604
115,1,5700,COCONUT_COUPON,641.0,49,,0,,0,642.0,49,,0,,0,641.5,0.0,0.16097567214530648,0.5320750000001583
116,1,5800,COCONUT_COUPON,642.0,48,,0,,0,643.0,48,,0,,0,642.5,0.0,0.16129408840585746,0.5320150281530543
118,1,5900,COCONUT_COUPON,642.0,36,,0,,0,643.0,36,,0,,0,642.5,0.0,0.16149476043888136,0.5316856594471817
120,1,6000,COCONUT_COUPON,641.0,41,,0,,0,642.0,41,,0,,0,641.5,0.0,0.1613101333504797,0.5315250795732503
123,1,6100,COCONUT_COUPON,642.0,39,,0,,0,643.0,39,,0,,0,642.5,0.0,0.16149482503843882,0.5316856594471998
124,1,6200,COCONUT_COUPON,642.0,35,,0,,0,643.0,35,,0,,0,642.5,0.0,0.1613611093497868,0.5319051475314268
126,1,6300,COCONUT_COUPON,642.0,37,,0,,0,643.0,37,,0,,0,642.5,0.0,0.16129424970284315,0.5320150281528374
128,1,6400,COCONUT_COUPON,642.0,42,,0,,0,643.0,42,,0,,0,642.5,0.0,0.16102659442624537,0.5324554641922518
131,1,6500,COCONUT_COUPON,642.0,38,,0,,0,643.0,27,,0,,0,642.5,0.0,0.16089271071398814,0.5326762321661902
132,1,6600,COCONUT_COUPON,643.0,40,,0,,0,644.0,40,,0,,0,643.5,0.0,0.1611441915740007,0.5327252557566242
134,1,6700,COCONUT_COUPON,643.0,29,,0,,0,644.0,29,,0,,0,643.5,0.0,0.16114422380647678,0.5327252557571657
136,1,6800,COCONUT_COUPON,643.0,30,,0,,0,644.0,41,,0,,0,643.5,0.0,0.1608762519167417,0.5331671104554564
139,1,6900,COCONUT_COUPON,642.0,41,,0,,0,643.0,41,,0,,0,642.5,0.0,0.16069187483739455,0.5330080745114443
140,1,7000,COCONUT_COUPON,640.0,39,,0,,0,642.0,39,,0,,0,641.0,0.0,0.16044873716828745,0.5327135197504798
142,1,7100,COCONUT_COUPON,640.0,41,,0,,0,641.0,41,,0,,0,640.5,0.0,0.16025607644444223,0.5328001189259807
144,1,7200,COCONUT_COUPON,640.0,28,,0,,0,641.0,28,,0,,0,640.5,0.0,0.16032308312750176,0.5326891101238631
147,1,7300,COCONUT_COUPON,640.0,43,,0,,0,641.0,43,,0,,0,640.5,0.0,0.16025614054923476,0.5328001189260779
148,1,7400,COCONUT_COUPON,639.0,30,,0,,0,641.0,30,,0,,0,640.0,0.0,0.16033133570731437,0.5324427641766303
150,1,7500,COCONUT_COUPON,639.0,41,,0,,0,640.0,41,,0,,0,639.5,0.0,0.16007174462880475,0.5326402936174828
152,1,7600,COCONUT_COUPON,638.0,38,,0,,0,639.0,38,,0,,0,638.5,0.0,0.15975338333444808,0.5327028867795047
154,1,7700,COCONUT_COUPON,637.0,34,,0,,0,639.0,34,,0,,0,638.0,0.0,0.15962770349676755,0.5326785814332888
157,1,7800,COCONUT_COUPON,637.0,41,,0,,0,638.0,31,,0,,0,637.5,0.0,0.15963592066815016,0.5324311597601596
158,1,7900,COCONUT_COUPON,635.0,41,,0,,0,636.0,41,,0,,0,635.5,0.0,0.1590661583382721,0.5324450645302818
160,1,8000,COCONUT_COUPON,636.0,32,,0,,0,637.0,32,,0,,0,636.5,0.0,0.15918370765026796,0.5327175716203387
162,1,8100,COCONUT_COUPON,636.0,40,,0,,0,637.0,40,,0,,0,636.5,0.0,0.15925069930848254,0.5326056718912933
165,1,8200,COCONUT_COUPON,638.0,32,,0,,0,639.0,32,,0,,0,638.5,0.0,0.15975357504492144,0.5327028867795512
167,1,8300,COCONUT_COUPON,639.0,46,,0,,0,640.0,46,,0,,0,639.5,0.0,0.1598710602594008,0.5329741944978194
169,1,8400,COCONUT_COUPON,640.0,61,,0,,0,641.0,49,,0,,0,640.5,0.0,0.16005549576102043,0.533133703039638
170,1,8500,COCONUT_COUPON,640.0,43,,0,,0,641.0,43,,0,,0,640.5,0.0,0.16005552777157994,0.5331337030393277
173,1,8600,COCONUT_COUPON,642.0,40,,0,,0,643.0,40,,0,,0,642.5,0.0,0.16049134685006938,0.533340748479157
175,1,8700,COCONUT_COUPON,641.0,46,,0,,0,642.0,46,,0,,0,641.5,0.0,0.16023997233540022,0.5332929129272541
177,1,8800,COCONUT_COUPON,641.0,36,,0,,0,642.0,36,,0,,0,641.5,0.0,0.1603070346467659,0.5331817307377217
178,1,8900,COCONUT_COUPON,639.0,6,,0,,0,640.0,26,,0,,0,639.5,0.0,0.15987125211175526,0.5329741944978899
181,1,9000,COCONUT_COUPON,638.0,32,,0,,0,639.0,32,,0,,0,638.5,0.0,0.15988774102781317,0.5324801681207989
183,1,9100,COCONUT_COUPON,637.0,26,,0,,0,638.0,26,,0,,0,637.5,0.0,0.15963633573585864,0.5324311597601101
185,1,9200,COCONUT_COUPON,637.0,32,,0,,0,638.0,32,,0,,0,637.5,0.0,0.1595024708610463,0.5326542771683793
186,1,9300,COCONUT_COUPON,637.0,41,,0,,0,638.0,41,,0,,0,637.5,0.0,0.15943553600984234,0.5327659764460445
189,1,9400,COCONUT_COUPON,639.0,31,,0,,0,641.0,31,,0,,0,640.0,0.0,0.1601310989073053,0.5327758092806251
191,1,9500,COCONUT_COUPON,640.0,34,,0,,0,642.0,34,,0,,0,641.0,0.0,0.16011452616861954,0.5332689976678242
193,1,9600,COCONUT_COUPON,640.0,33,,0,,0,641.0,33,,0,,0,640.5,0.0,0.15985477220332833,0.5334681265176692
194,1,9700,COCONUT_COUPON,639.0,40,,0,,0,640.0,40,,0,,0,639.5,0.0,0.15967045692957224,0.5333089362335568
197,1,9800,COCONUT_COUPON,639.0,47,,0,,0,640.0,47,,0,,0,639.5,0.0,0.15967048886737223,0.5333089362340228
199,1,9900,COCONUT_COUPON,637.0,39,,0,,0,639.0,39,,0,,0,638.0,0.0,0.15936045153721262,0.5331255415918296
201,1,10000,COCONUT_COUPON,637.0,33,,0,,0,638.0,33,,0,,0,637.5,0.0,0.15936878013619235,0.5328777696200487
202,1,10100,COCONUT_COUPON,638.0,38,,0,,0,639.0,38,,0,,0,638.5,0.0,0.15948621421526712,0.5331494466939524
205,1,10200,COCONUT_COUPON,637.0,43,,0,,0,638.0,43,,0,,0,637.5,0.0,0.15910080456846254,0.5333258839851851
207,1,10300,COCONUT_COUPON,635.0,36,,0,,0,636.0,36,,0,,0,635.5,0.0,0.15866509088216638,0.5331185214082446
209,1,10400,COCONUT_COUPON,634.0,36,,0,,0,635.0,36,,0,,0,634.5,0.0,0.15841373941408143,0.5330709364775197
210,1,10500,COCONUT_COUPON,635.0,33,,0,,0,637.0,33,,0,,0,636.0,0.0,0.15872382854175737,0.5332547900159256
213,1,10600,COCONUT_COUPON,634.0,33,,0,,0,635.0,33,,0,,0,634.5,0.0,0.1584138027803646,0.5330709364771626
215,1,10700,COCONUT_COUPON,635.0,32,,0,,0,636.0,32,,0,,0,635.5,0.0,0.158531175264851,0.5333437659853563
217,1,10800,COCONUT_COUPON,637.0,38,,0,,0,638.0,38,,0,,0,637.5,0.0,0.15896690172408434,0.5335505080758508
218,1,10900,COCONUT_COUPON,636.0,41,,0,,0,637.0,41,,0,,0,636.5,0.0,0.15871556489521876,0.5335035149256141
221,1,11000,COCONUT_COUPON,634.0,37,,0,,0,635.0,37,,0,,0,634.5,0.0,0.15841392951656896,0.5330709364770938
223,1,11100,COCONUT_COUPON,634.0,39,,0,,0,635.0,39,,0,,0,634.5,0.0,0.15821289842613015,0.533409556931378
225,1,11200,COCONUT_COUPON,634.0,51,,0,,0,635.0,31,,0,,0,634.5,0.0,0.15854797274320315,0.5328456665411152
226,1,11300,COCONUT_COUPON,634.0,32,,0,,0,635.0,32,,0,,0,634.5,0.0,0.15854800445544853,0.5328456665413482
229,1,11400,COCONUT_COUPON,635.0,42,,0,,0,637.0,42,,0,,0,636.0,0.0,0.15879113274948892,0.5331423167052045
231,1,11500,COCONUT_COUPON,636.0,35,,0,,0,637.0,35,,0,,0,636.5,0.0,0.1589168579527425,0.5331661138849159
233,1,11600,COCONUT_COUPON,636.0,50,,0,,0,637.0,50,,0,,0,636.5,0.0,0.1589838992329632,0.5330538365437734
234,1,11700,COCONUT_COUPON,636.0,43,,0,,0,637.0,43,,0,,0,636.5,0.0,0.1590509282095457,0.5329416538098662
237,1,11800,COCONUT_COUPON,635.0,38,,0,,0,636.0,38,,0,,0,635.5,0.0,0.15900045783810826,0.532557070970597
239,1,11900,COCONUT_COUPON,634.0,45,,0,,0,636.0,45,,0,,0,635.0,0.0,0.15867389305843854,0.5328696610036382
240,1,12000,COCONUT_COUPON,634.0,31,,0,,0,635.0,31,,0,,0,634.5,0.0,0.15848124258641244,0.5329582538981874
242,1,12100,COCONUT_COUPON,634.0,31,,0,,0,635.0,31,,0,,0,634.5,0.0,0.15861522963904398,0.5327331742680564
244,1,12200,COCONUT_COUPON,635.0,49,,0,,0,636.0,49,,0,,0,635.5,0.0,0.15866569383683443,0.5331185214080636
247,1,12300,COCONUT_COUPON,635.0,39,,0,,0,636.0,39,,0,,0,635.5,0.0,0.158732728499575,0.5330060417666356
248,1,12400,COCONUT_COUPON,637.0,33,,0,,0,638.0,33,,0,,0,637.5,0.0,0.15916853322988322,0.533213713871323
250,1,12500,COCONUT_COUPON,636.0,27,,0,,0,637.0,27,,0,,0,636.5,0.0,0.15918514036564138,0.5327175716197257
252,1,12600,COCONUT_COUPON,638.0,45,,0,,0,639.0,45,,0,,0,638.5,0.0,0.159688006978034,0.5328143862319081
255,1,12700,COCONUT_COUPON,639.0,42,,0,,0,640.0,42,,0,,0,639.5,0.0,0.15980546203004617,0.5330856814688195
256,1,12800,COCONUT_COUPON,638.0,43,,0,,0,639.0,2,640.0,41,,0,638.5,0.0,0.1595540861911533,0.5330376660540174
258,1,12900,COCONUT_COUPON,639.0,42,,0,,0,640.0,42,,0,,0,639.5,0.0,0.15993952411231502,0.5328628009545837
260,1,13000,COCONUT_COUPON,640.0,29,,0,,0,641.0,29,,0,,0,640.5,0.0,0.16005696834134567,0.5331337030396311
263,1,13100,COCONUT_COUPON,639.0,40,,0,,0,641.0,40,,0,,0,640.0,0.0,0.15999830337581084,0.5329983041841462
264,1,13200,COCONUT_COUPON,640.0,34,,0,,0,642.0,34,,0,,0,641.0,0.0,0.16011571107227654,0.5332689976674407
266,1,13300,COCONUT_COUPON,641.0,37,,0,,0,642.0,37,,0,,0,641.5,0.0,0.1603084774793533,0.5331817307375324
268,1,13400,COCONUT_COUPON,641.0,35,,0,,0,642.0,35,,0,,0,641.5,0.0,0.1603085095408445,0.5331817307371657
271,1,13500,COCONUT_COUPON,641.0,31,,0,,0,642.0,31,,0,,0,641.5,0.0,0.16024151071217727,0.5332929129267507
272,1,13600,COCONUT_COUPON,640.0,44,,0,,0,641.0,44,,0,,0,640.5,0.0,0.1599230997812626,0.5333565585391467
274,1,13700,COCONUT_COUPON,642.0,54,,0,,0,643.0,34,,0,,0,642.5,0.0,0.1601576128837721,0.5338970628603688
276,1,13800,COCONUT_COUPON,641.0,35,,0,,0,642.0,35,,0,,0,641.5,0.0,0.15990626885898804,0.5338502230102802
279,1,13900,COCONUT_COUPON,640.0,44,,0,,0,641.0,44,,0,,0,640.5,0.0,0.15985614702393597,0.5334681265174878
280,1,14000,COCONUT_COUPON,640.0,40,,0,,0,641.0,40,,0,,0,640.5,0.0,0.15978911800733564,0.5335797881612384
282,1,14100,COCONUT_COUPON,640.0,41,,0,,0,641.0,41,,0,,0,640.5,0.0,0.15992325971036897,0.5333565585385909
284,1,14200,COCONUT_COUPON,642.0,36,,0,,0,643.0,36,,0,,0,642.5,0.0,0.16049314444362076,0.5333407484788583
287,1,14300,COCONUT_COUPON,640.0,33,,0,,0,641.0,33,,0,,0,640.5,0.0,0.16005738451136117,0.5331337030393702
288,1,14400,COCONUT_COUPON,641.0,45,,0,,0,642.0,45,,0,,0,641.5,0.0,0.160375849011487,0.5330706415122807
290,1,14500,COCONUT_COUPON,641.0,26,,0,,0,642.0,37,,0,,0,641.5,0.0,0.16010773254490845,0.5335155567310872
292,1,14600,COCONUT_COUPON,641.0,31,,0,,0,642.0,48,,0,,0,641.5,0.0,0.16010776457001985,0.5335155567314075
295,1,14700,COCONUT_COUPON,642.0,30,,0,,0,643.0,30,,0,,0,642.5,0.0,0.1604262550198355,0.5334518252236919
296,1,14800,COCONUT_COUPON,641.0,28,,0,,0,642.0,28,,0,,0,641.5,0.0,0.16030895843082507,0.5331817307372054
298,1,14900,COCONUT_COUPON,643.0,35,,0,,0,644.0,35,,0,,0,643.5,0.0,0.16087885824712947,0.5331671104556254
300,1,15000,COCONUT_COUPON,641.0,48,,0,,0,642.0,48,,0,,0,641.5,0.0,0.1604430482199267,0.5329596451170641
303,1,15100,COCONUT_COUPON,639.0,47,,0,,0,640.0,47,,0,,0,639.5,0.0,0.15994022788623938,0.5328628009544024
304,1,15200,COCONUT_COUPON,640.0,28,,0,,0,641.0,28,,0,,0,640.5,0.0,0.16019168487384688,0.5329112205904623
306,1,15300,COCONUT_COUPON,641.0,19,,0,,0,642.0,33,,0,,0,641.5,0.0,0.16030911875283296,0.5331817307378394
308,1,15400,COCONUT_COUPON,640.0,40,,0,,0,641.0,40,,0,,0,640.5,0.0,0.16039267616117944,0.532578194051461
311,1,15500,COCONUT_COUPON,638.0,34,,0,,0,639.0,34,,0,,0,638.5,0.0,0.1597559075738851,0.5327028867793924
312,1,15600,COCONUT_COUPON,637.0,39,,0,,0,638.0,39,,0,,0,637.5,0.0,0.15943754500987453,0.5327659764459624
314,1,15700,COCONUT_COUPON,636.0,40,,0,,0,638.0,40,,0,,0,637.0,0.0,0.15964656661481555,0.532183714056287
316,1,15800,COCONUT_COUPON,637.0,40,,0,,0,638.0,40,,0,,0,637.5,0.0,0.15957153180420966,0.5325426716511709
319,1,15900,COCONUT_COUPON,635.0,32,,0,,0,636.0,32,,0,,0,635.5,0.0,0.15906870353973246,0.5324450645305562
320,1,16000,COCONUT_COUPON,635.0,39,,0,,0,636.0,39,,0,,0,635.5,0.0,0.15926948734596147,0.5321096100535562
322,1,16100,COCONUT_COUPON,636.0,36,,0,,0,637.0,36,,0,,0,636.5,0.0,0.15952096866435908,0.5321590122572329
324,1,16200,COCONUT_COUPON,636.0,36,,0,,0,637.0,36,,0,,0,636.5,0.0,0.15965478802080335,0.5319362441195274
327,1,16300,COCONUT_COUPON,635.0,38,,0,,0,636.0,38,,0,,0,635.5,0.0,0.15947022513905748,0.5317750000002074
329,1,16400,COCONUT_COUPON,635.0,63,,0,,0,636.0,49,,0,,0,635.5,0.0,0.15933650771145244,0.5319979797243601
330,1,16500,COCONUT_COUPON,634.0,33,,0,,0,635.0,33,,0,,0,634.5,0.0,0.15895130118381703,0.5321721343632332
332,1,16600,COCONUT_COUPON,633.0,36,,0,,0,634.0,45,,0,,0,633.5,0.0,0.15856607541492126,0.5323474723966282
334,1,16700,COCONUT_COUPON,633.0,33,,0,,0,634.0,33,,0,,0,633.5,0.0,0.15863302316639158,0.532235157357741
337,1,16800,COCONUT_COUPON,631.0,32,,0,,0,632.0,32,,0,,0,631.5,0.0,0.1583976866405327,0.5316872451840099
339,1,16900,COCONUT_COUPON,631.0,50,,0,,0,633.0,50,,0,,0,632.0,0.0,0.1585902891640221,0.5316000000001119
341,1,17000,COCONUT_COUPON,632.0,38,,0,,0,634.0,38,,0,,0,633.0,0.0,0.15877493145189167,0.531761943220419
342,1,17100,COCONUT_COUPON,631.0,30,,0,,0,632.0,30,,0,,0,631.5,0.0,0.15833092850769895,0.5317995851371085
345,1,17200,COCONUT_COUPON,632.0,41,,0,,0,633.0,41,,0,,0,632.5,0.0,0.15858240703576823,0.5318491818986155
347,1,17300,COCONUT_COUPON,631.0,29,,0,,0,632.0,29,,0,,0,631.5,0.0,0.1584646859748787,0.5315749999997988
349,1,17400,COCONUT_COUPON,633.0,34,,0,,0,635.0,34,,0,,0,634.0,0.0,0.15916022051067302,0.5315883511749269
350,1,17500,COCONUT_COUPON,633.0,45,,0,,0,634.0,45,,0,,0,633.5,0.0,0.15916816493564484,0.5313400349585685
353,1,17600,COCONUT_COUPON,634.0,27,,0,,0,635.0,27,,0,,0,634.5,0.0,0.1594864968569753,0.5312793651860274
355,1,17700,COCONUT_COUPON,635.0,40,,0,,0,636.0,40,,0,,0,635.5,0.0,0.159938413525252,0.5309975067018139
357,1,17800,COCONUT_COUPON,635.0,57,,0,,0,636.0,38,,0,,0,635.5,0.0,0.16000521751842367,0.5308868072461232
358,1,17900,COCONUT_COUPON,636.0,46,,0,,0,637.0,46,,0,,0,636.5,0.0,0.1601232067818907,0.5311594861753349
361,1,18000,COCONUT_COUPON,636.0,48,,0,,0,637.0,48,,0,,0,636.5,0.0,0.16025680916574941,0.5309383882471038
363,1,18100,COCONUT_COUPON,634.0,53,,0,,0,635.0,36,,0,,0,634.5,0.0,0.15962024650978052,0.5310571074218587
365,1,18200,COCONUT_COUPON,633.0,49,,0,,0,634.0,49,,0,,0,633.5,0.0,0.1597024985937938,0.5304509042418066
366,1,18300,COCONUT_COUPON,635.0,35,,0,,0,636.0,35,,0,,0,635.5,0.0,0.16013888564052658,0.5306656852712333
369,1,18400,COCONUT_COUPON,637.0,33,,0,,0,638.0,33,,0,,0,637.5,0.0,0.1607754937712079,0.5305496532056934
371,1,18500,COCONUT_COUPON,637.0,29,,0,,0,639.0,29,,0,,0,638.0,0.0,0.16096803687561909,0.5304660767314596
373,1,18600,COCONUT_COUPON,637.0,42,,0,,0,638.0,42,,0,,0,637.5,0.0,0.1608422848277334,0.5304398038642314
374,1,18700,COCONUT_COUPON,637.0,37,,0,,0,638.0,37,,0,,0,637.5,0.0,0.16070885158797668,0.5306595937952463
377,1,18800,COCONUT_COUPON,636.0,45,,0,,0,637.0,45,,0,,0,636.5,0.0,0.16072418578831077,0.5301674385918947
379,1,18900,COCONUT_COUPON,635.0,41,,0,,0,636.0,41,,0,,0,635.5,0.0,0.16047263912457047,0.5301144896732408
381,1,19000,COCONUT_COUPON,634.0,46,,0,,0,635.0,46,,0,,0,634.5,0.0,0.1604210667262299,0.5297313288929091
382,1,19100,COCONUT_COUPON,635.0,52,,0,,0,636.0,52,,0,,0,635.5,0.0,0.16067269730354738,0.52978487063617
385,1,19200,COCONUT_COUPON,634.0,49,,0,,0,635.0,49,,0,,0,634.5,0.0,0.16048776445045573,0.5296214441751058
387,1,19300,COCONUT_COUPON,634.0,34,,0,,0,635.0,34,,0,,0,634.5,0.0,0.160421162987101,0.5297313288930855
389,1,19400,COCONUT_COUPON,633.0,40,,0,,0,634.0,40,,0,,0,633.5,0.0,0.16030283940082476,0.529457709073924
390,1,19500,COCONUT_COUPON,634.0,33,,0,,0,635.0,33,,0,,0,634.5,0.0,0.16062109239260647,0.529401948241635
393,1,19600,COCONUT_COUPON,633.0,41,,0,,0,634.0,41,,0,,0,633.5,0.0,0.16050267537580518,0.5291282933966699
395,1,19700,COCONUT_COUPON,633.0,27,,0,,0,634.0,27,,0,,0,633.5,0.0,0.16050270748095208,0.5291282933971219
397,1,19800,COCONUT_COUPON,633.0,41,,0,,0,634.0,41,,0,,0,633.5,0.0,0.16043616076915104,0.5292380074675199
398,1,19900,COCONUT_COUPON,632.0,44,,0,,0,633.0,44,,0,,0,632.5,0.0,0.1601179860375303,0.5292936642258811
401,1,20000,COCONUT_COUPON,631.0,30,,0,,0,632.0,30,,0,,0,631.5,0.0,0.15986640436189953,0.5292395029091028
403,1,20100,COCONUT_COUPON,632.0,31,,0,,0,633.0,31,,0,,0,632.5,0.0,0.15998484810691768,0.5295139379263862
